Fecha,Proyecto,Cadena,Sucursal,Upc,Item,Nombre,CostoUnidad,VentasUnidades,VentasImporte,ExistenciasUnidades,ExistenciasImporte
2016-12-01,SPINMASTER,LIVERPOOL,"L  MONTERREY",778988229286,778988229286,"SM BRP PLH Brightlings Plush",645.91,1,586.91,215,528
2016-12-01,SPINMASTER,LIVERPOOL,"L  MONTERREY",778988624227,778988624227,"SM PAW PYS ADVENTRBAY 2VEH SET (LIVERPOO",477.8,1,637.07,215,528
2016-12-01,SPINMASTER,LIVERPOOL,"F CHIHUAHUA",778988101292,778988101292,"SPIN TMNT HSH FIGURA 6 CON SONIDO",288.97,1,243.81,178,233
2016-12-01,SPINMASTER,LIVERPOOL,"F CHIHUAHUA",778988131503,778988131503,"SPIN PAW PATROL JUEGO DE MEMORIA",123.45,1,171.55,178,233
2016-12-01,SPINMASTER,LIVERPOOL,"F CHIHUAHUA",778988206553,778988206553,"SPIN PAW PATROL CACHORROS AEREOS",178.62,1,257.76,178,233
2016-12-01,SPINMASTER,LIVERPOOL,"F CHIHUAHUA",778988198452,778988198452,"SM BGM RETO EN FAMILIA",233.75,1,275,178,233
2016-12-01,SPINMASTER,LIVERPOOL,"F CHIHUAHUA",778988654521,778988654521,"SM MBP FGR MASHA THE BEAR FIG",444.85,1,111.21,178,233
2016-12-01,SPINMASTER,LIVERPOOL,"F SAN LUIS POTOSI",778988628799,778988628799,"SM PAW VEHÃƒ?CULO DELUXE",490.73,1,654.31,265,318
2016-12-01,SPINMASTER,LIVERPOOL,"F OAXACA",778988034675,778988034675,"SPIN HEDBANZ ACTUALO",233.79,1,318.1,348,263
2016-12-01,SPINMASTER,LIVERPOOL,"F OAXACA",778988119365,778988119365,"SPIN KINETIC SAND SET DE DINOS Y PERROS",199.31,1,249.14,348,263
2016-12-01,SPINMASTER,LIVERPOOL,"F OAXACA",778988113936,778988113936,"SPIN PP CAMION PAW PATROLLER",2867.58,1,1280.15,348,263
2016-12-01,SPINMASTER,LIVERPOOL,"F OAXACA",778988654521,778988654521,"SM MBP FGR MASHA THE BEAR FIG",444.85,4,444.84,348,263
2016-12-01,SPINMASTER,LIVERPOOL,"F OAXACA",778988624227,778988624227,"SM PAW PYS ADVENTRBAY 2VEH SET (LIVERPOO",477.8,1,637.07,348,263
2016-12-01,SPINMASTER,LIVERPOOL,INTERNET,778988969137,778988969137,"SPIN HEDBANZ NIÃƒâ€˜OS",192.41,1,193.32,-9,246
2016-12-01,SPINMASTER,LIVERPOOL,INTERNET,778988034057,778988034057,"SPIN SEW COOL MAQUINA DE COSER MAGICA",746.23,5,3101.56,-9,246
2016-12-01,SPINMASTER,LIVERPOOL,INTERNET,778988033920,778988033920,"SPIN SEW COOL REPUESTOS DE TELA",83.41,5,408.69,-9,246
2016-12-01,SPINMASTER,LIVERPOOL,INTERNET,778988022122,778988022122,"SPIN SEW COOL REPUESTOS TELA ANIMALITOS",122.2,2,232.17,-9,246
2016-12-01,SPINMASTER,LIVERPOOL,INTERNET,778988070024,778988070024,"SPIN PAW PATROL SET DE JUEGO DE LUJO",860.62,4,4031.88,-9,246
2016-12-01,SPINMASTER,LIVERPOOL,"L  TAMPICO",778988064429,778988064429,"SPIN PAW PATROL CACHORROS TRANSFORMABLES",233.1,3,592.23,482,389
2016-12-01,SPINMASTER,LIVERPOOL,"L  TAMPICO",778988651315,778988651315,"SPIN MB MUÃƒâ€˜ECA DE 5",167.8,1,197.41,482,389
2016-12-01,SPINMASTER,LIVERPOOL,"L  TAMPICO",778988654521,778988654521,"SM MBP FGR MASHA THE BEAR FIG",444.85,4,444.84,482,389
2016-12-01,SPINMASTER,LIVERPOOL,"L CHIHUAHUA",778988969137,778988969137,"SPIN HEDBANZ NIÃƒâ€˜OS",192.41,2,515.52,207,383
2016-12-01,SPINMASTER,LIVERPOOL,"L CHIHUAHUA",778988034057,778988034057,"SPIN SEW COOL MAQUINA DE COSER MAGICA",746.23,2,1687.94,207,383
2016-12-01,SPINMASTER,LIVERPOOL,"L CHIHUAHUA",778988033920,778988033920,"SPIN SEW COOL REPUESTOS DE TELA",83.41,1,111.21,207,383
2016-12-01,SPINMASTER,LIVERPOOL,"L CHIHUAHUA",778988095737,778988095737,"SPIN DRAGONES DRAGON Y VIKINGO",266.8,2,636.2,207,383
2016-12-01,SPINMASTER,LIVERPOOL,"L CHIHUAHUA",778988090398,778988090398,"SPIN ZOOMER 2.0",1581.2,1,1570.53,207,383
2016-12-01,SPINMASTER,LIVERPOOL,"L CHIHUAHUA",778988192528,778988192528,"SM EGG Hatchimals Pengualas Rosa",1560.04,0,-596.5,207,383
2016-12-01,SPINMASTER,LIVERPOOL,"L CHIHUAHUA",778988192702,778988192702,"SM EGG Hatchimals Draggles Verde",1624.14,1,1835.35,207,383
2016-12-01,SPINMASTER,LIVERPOOL,"L CHIHUAHUA",778988608166,778988608166,"SM EGG Hatchimals Draggles PÃƒÂºrpura",1737.19,1,1238.85,207,383
2016-12-01,SPINMASTER,LIVERPOOL,"L CHIHUAHUA",778988096802,778988096802,"SM KNS KINETIC SAND TRIO",297.91,1,412.93,207,383
2016-12-01,SPINMASTER,LIVERPOOL,"L CHIHUAHUA",778988654514,778988654514,"SM MBP PELUCHE 8 ANIMAL",742.08,2,463.8,207,383
2016-12-01,SPINMASTER,LIVERPOOL,"L CHIHUAHUA",778988095041,778988095041,"SM STF DISEÃƒâ€˜OS DE MODA",79.87,3,281.91,207,383
2016-12-01,SPINMASTER,LIVERPOOL,"L TORREON",778988034057,778988034057,"SPIN SEW COOL MAQUINA DE COSER MAGICA",746.23,1,843.97,192,393
2016-12-01,SPINMASTER,LIVERPOOL,"L TORREON",778988070024,778988070024,"SPIN PAW PATROL SET DE JUEGO DE LUJO",860.62,1,1343.97,192,393
2016-12-01,SPINMASTER,LIVERPOOL,"L TORREON",778988651315,778988651315,"SPIN MB MUÃƒâ€˜ECA DE 5",167.8,1,133.25,192,393
2016-12-01,SPINMASTER,LIVERPOOL,"L QUERETARO",778988018088,778988018088,"SPIN TMNT MEGAFIGURA",461.38,1,602.59,434,339
2016-12-01,SPINMASTER,LIVERPOOL,"L QUERETARO",778988095737,778988095737,"SPIN DRAGONES DRAGON Y VIKINGO",266.8,1,318.1,434,339
2016-12-01,SPINMASTER,LIVERPOOL,"L QUERETARO",778988213957,778988213957,"SPIN PAW PATROL PELUCHE DE LUJO",419.61,1,559.48,434,339
2016-12-01,SPINMASTER,LIVERPOOL,"L QUERETARO",778988219379,778988219379,"SPIN PAW PATROL PELUCHE SIN SONIDO 10P",309.66,1,447.41,434,339
2016-12-01,SPINMASTER,LIVERPOOL,"L QUERETARO",778988226384,778988226384,"SPIN KINETIC SAND SET DE PAW PATROL",330.34,1,412.93,434,339
2016-12-01,SPINMASTER,LIVERPOOL,"L QUERETARO",778988617601,778988617601,"SM PAW VEHÃƒ?CULO BÃƒ?SICO TEMÃƒ?TICO",292.37,1,343.97,434,339
2016-12-01,SPINMASTER,LIVERPOOL,"L QUERETARO",778988190678,778988190678,"SM PAW INX VEHÃƒ?CULOS BÃƒ?SICOS",233.79,1,292.24,434,339
2016-12-01,SPINMASTER,LIVERPOOL,"L QUERETARO",778988654521,778988654521,"SM MBP FGR MASHA THE BEAR FIG",444.85,1,111.21,434,339
2016-12-01,SPINMASTER,LIVERPOOL,"L QUERETARO",778988652398,778988652398,"SM MBP PLH BELLOWING BEAR",2844.66,1,559.48,434,339
2016-12-01,SPINMASTER,LIVERPOOL,"L QUERETARO",778988618219,778988618219,"SM SFP MI MEJOR AMIGO MAX",3414.68,1,1628.45,434,339
2016-12-01,SPINMASTER,LIVERPOOL,"L MTY VALLE",778988064009,778988064009,"SPIN PAW PATROL VEHICULOS BASICOS",1540,1,343.97,309,448
2016-12-01,SPINMASTER,LIVERPOOL,"L MTY VALLE",778988066379,778988066379,"SPIN PAW PATROL PILOTOS DE RESCATE",444.85,1,137.07,309,448
2016-12-01,SPINMASTER,LIVERPOOL,"L MTY VALLE",778988097113,778988097113,"SPIN KINETIC SAND SET JUEGO 500GR",316.55,1,412.93,309,448
2016-12-01,SPINMASTER,LIVERPOOL,"L MTY VALLE",778988204856,778988204856,"SPIN ZOOMER ZUPPIES",688.97,2,1722.42,309,448
2016-12-01,SPINMASTER,LIVERPOOL,"L MTY VALLE",778988208151,778988208151,"SPIN PETS FIGURA BASICA",191.72,2,274.14,309,448
2016-12-01,SPINMASTER,LIVERPOOL,"L MTY VALLE",778988651315,778988651315,"SPIN MB MUÃƒâ€˜ECA DE 5",167.8,1,197.41,309,448
2016-12-01,SPINMASTER,LIVERPOOL,"L MTY VALLE",778988229286,778988229286,"SM BRP PLH Brightlings Plush",645.91,1,581.31,309,448
2016-12-01,SPINMASTER,LIVERPOOL,"L MTY VALLE",778988654514,778988654514,"SM MBP PELUCHE 8 ANIMAL",742.08,1,231.9,309,448
2016-12-01,SPINMASTER,LIVERPOOL,"L CULIACAN",778988070024,778988070024,"SPIN PAW PATROL SET DE JUEGO DE LUJO",860.62,3,4031.91,355,683
2016-12-01,SPINMASTER,LIVERPOOL,"L CULIACAN",778988140642,778988140642,"SPIN PAW PATROL TABLET DE RYDER",226.9,1,318.1,355,683
2016-12-01,SPINMASTER,LIVERPOOL,"L CULIACAN",778988090398,778988090398,"SPIN ZOOMER 2.0",1581.2,0,581.68,355,683
2016-12-01,SPINMASTER,LIVERPOOL,"L CULIACAN",778988113936,778988113936,"SPIN PP CAMION PAW PATROLLER",2867.58,2,3756.9,355,683
2016-12-01,SPINMASTER,LIVERPOOL,"L CULIACAN",778988210642,778988210642,"SPIN KINETIC FOAM TRIO",508.96,1,343.97,355,683
2016-12-01,SPINMASTER,LIVERPOOL,"L CULIACAN",778988133095,778988133095,"SPIN PAW PATROL CACHORROS DE RESCATE",178.62,2,515.52,355,683
2016-12-01,SPINMASTER,LIVERPOOL,"L CULIACAN",778988235638,778988235638,"SPIN TMNT MOVIE2 FIGURA DE LUJO 6P",282.07,1,361.21,355,683
2016-12-01,SPINMASTER,LIVERPOOL,"L CULIACAN",778988642955,778988642955,"SPIN TMNT MOVIE2 VEHICULO CON FIGURA",399.31,1,576.72,355,683
2016-12-01,SPINMASTER,LIVERPOOL,"L CULIACAN",778988229705,778988229705,"SPIN PETS SET COLECCION 6 FIGURAS",646.62,1,671.55,355,683
2016-12-01,SPINMASTER,LIVERPOOL,"L CULIACAN",778988230527,778988230527,"SPIN PPG MUÃƒâ€˜ECA DE LUJO DE 6",387.07,1,262.03,355,683
2016-12-01,SPINMASTER,LIVERPOOL,"L CULIACAN",778988651315,778988651315,"SPIN MB MUÃƒâ€˜ECA DE 5",167.8,1,197.41,355,683
2016-12-01,SPINMASTER,LIVERPOOL,"L CULIACAN",778988229286,778988229286,"SM BRP PLH Brightlings Plush",645.91,1,861.21,355,683
2016-12-01,SPINMASTER,LIVERPOOL,"L CULIACAN",778988231135,778988231135,"SM PAW CUARTEL DE LA SELVA",1292.46,1,1723.28,355,683
2016-12-01,SPINMASTER,LIVERPOOL,"L CULIACAN",778988654521,778988654521,"SM MBP FGR MASHA THE BEAR FIG",444.85,2,222.42,355,683
2016-12-01,SPINMASTER,LIVERPOOL,"L CULIACAN",778988651407,778988651407,"SM MBP PLH 2 SIDED MASHA PLUSH",337.24,1,421.55,355,683
2016-12-01,SPINMASTER,LIVERPOOL,"L CULIACAN",778988654538,778988654538,"SM MBP FGR SNAP ONFSHN MASHADOLL",413.1,2,865.95,355,683
2016-12-01,SPINMASTER,LIVERPOOL,"L IRAPUATO",778988125182,778988125182,"SPIN PAW PATROL VEHICULO DE LUZ Y SONIDO",908.96,1,407.93,240,264
2016-12-01,SPINMASTER,LIVERPOOL,"L IRAPUATO",778988133231,778988133231,"SPIN PAW PATROL AVION",688.97,1,787.28,240,264
2016-12-01,SPINMASTER,LIVERPOOL,"L IRAPUATO",778988229705,778988229705,"SPIN PETS SET COLECCION 6 FIGURAS",646.62,1,671.55,240,264
2016-12-01,SPINMASTER,LIVERPOOL,"L IRAPUATO",778988608166,778988608166,"SM EGG Hatchimals Draggles PÃƒÂºrpura",1737.19,3,4909.53,240,264
2016-12-01,SPINMASTER,LIVERPOOL,"L PACHUCA",778988119327,778988119327,"SPIN KINETIC SAND KIT DE PLAYA",336.33,1,249.14,219,404
2016-12-01,SPINMASTER,LIVERPOOL,"L PACHUCA",778988129494,778988129494,"SPIN PAW PATROL CACHORROS HEROES",123.45,1,171.55,219,404
2016-12-01,SPINMASTER,LIVERPOOL,"L PACHUCA",778988215548,778988215548,"SPIN BUNCHEMS SET DE VIAJE",275.17,1,343.97,219,404
2016-12-01,SPINMASTER,LIVERPOOL,"L PACHUCA",778988204856,778988204856,"SPIN ZOOMER ZUPPIES",688.97,1,861.21,219,404
2016-12-01,SPINMASTER,LIVERPOOL,"L PACHUCA",778988654521,778988654521,"SM MBP FGR MASHA THE BEAR FIG",444.85,2,222.42,219,404
2016-12-01,SPINMASTER,LIVERPOOL,"L PACHUCA",778988652398,778988652398,"SM MBP PLH BELLOWING BEAR",2844.66,1,559.48,219,404
2016-12-01,SPINMASTER,LIVERPOOL,"L HERMOSILLO",778988070024,778988070024,"SPIN PAW PATROL SET DE JUEGO DE LUJO",860.62,1,1343.97,203,324
2016-12-01,SPINMASTER,LIVERPOOL,"L HERMOSILLO",778988219379,778988219379,"SPIN PAW PATROL PELUCHE SIN SONIDO 10P",309.66,1,447.41,203,324
2016-12-01,SPINMASTER,LIVERPOOL,"L HERMOSILLO",778988654521,778988654521,"SM MBP FGR MASHA THE BEAR FIG",444.85,1,75.29,203,324
2016-12-01,SPINMASTER,LIVERPOOL,"L HERMOSILLO",778988651407,778988651407,"SM MBP PLH 2 SIDED MASHA PLUSH",337.24,1,421.55,203,324
2016-12-01,SPINMASTER,LIVERPOOL,"L HERMOSILLO",778988652398,778988652398,"SM MBP PLH BELLOWING BEAR",2844.66,1,559.48,203,324
2016-12-01,SPINMASTER,LIVERPOOL,"F GDL  CENTRO",778988088937,778988088937,"SPIN BIGOTAZO",185.52,1,156.99,175,269
2016-12-01,SPINMASTER,LIVERPOOL,"F GDL PLAZA DEL SOL",778988034057,778988034057,"SPIN SEW COOL MAQUINA DE COSER MAGICA",746.23,1,843.97,287,359
2016-12-01,SPINMASTER,LIVERPOOL,"F GDL PLAZA DEL SOL",778988064009,778988064009,"SPIN PAW PATROL VEHICULOS BASICOS",1540,1,343.97,287,359
2016-12-01,SPINMASTER,LIVERPOOL,"F GDL PLAZA DEL SOL",778988219379,778988219379,"SPIN PAW PATROL PELUCHE SIN SONIDO 10P",309.66,1,302,287,359
2016-12-01,SPINMASTER,LIVERPOOL,"F GDL PLAZA DEL SOL",778988217504,778988217504,"SPIN ANGRY BIRDS FIG DE LUJO CON SONIDO",333.72,1,232.85,287,359
2016-12-01,SPINMASTER,LIVERPOOL,"F GDL PLAZA DEL SOL",778988229705,778988229705,"SPIN PETS SET COLECCION 6 FIGURAS",646.62,1,671.55,287,359
2016-12-01,SPINMASTER,LIVERPOOL,"F GDL PLAZA DEL SOL",778988229286,778988229286,"SM BRP PLH Brightlings Plush",645.91,1,581.31,287,359
2016-12-01,SPINMASTER,LIVERPOOL,"F GDL PLAZA PATRIA",778988100561,778988100561,"SPIN DRAGONES 2 CHIMUELO GIGANTE 23 PULG",399.31,1,714.66,239,386
2016-12-01,SPINMASTER,LIVERPOOL,"F GDL PLAZA PATRIA",778988064009,778988064009,"SPIN PAW PATROL VEHICULOS BASICOS",1540,1,234.42,239,386
2016-12-01,SPINMASTER,LIVERPOOL,"F GDL PLAZA PATRIA",778988125182,778988125182,"SPIN PAW PATROL VEHICULO DE LUZ Y SONIDO",908.96,1,602.59,239,386
2016-12-01,SPINMASTER,LIVERPOOL,"F GDL PLAZA PATRIA",778988133040,778988133040,"SPIN PAW PATROL SET CACHORROS METALICOS",2301.79,1,720.97,239,386
2016-12-01,SPINMASTER,LIVERPOOL,"F GDL PLAZA PATRIA",778988226384,778988226384,"SPIN KINETIC SAND SET DE PAW PATROL",330.34,1,278.72,239,386
2016-12-01,SPINMASTER,LIVERPOOL,"F GDL PLAZA PATRIA",778988208243,778988208243,"SPIN PETS FIGURA DE LUJO CON SONIDO",408.98,1,447.41,239,386
2016-12-01,SPINMASTER,LIVERPOOL,"F TEPIC",778988064429,778988064429,"SPIN PAW PATROL CACHORROS TRANSFORMABLES",233.1,3,592.23,153,307
2016-12-01,SPINMASTER,LIVERPOOL,"F TEPIC",778988651315,778988651315,"SPIN MB MUÃƒâ€˜ECA DE 5",167.8,2,394.82,153,307
2016-12-01,SPINMASTER,LIVERPOOL,"F TEPIC",778988096802,778988096802,"SM KNS KINETIC SAND TRIO",297.91,1,412.93,153,307
2016-12-01,SPINMASTER,LIVERPOOL,"F MZT CENTRO",778988019016,778988019016,"SPIN DRAGONES MINI DRAGONES Y VIKINGOS",304.75,2,239.66,205,201
2016-12-01,SPINMASTER,LIVERPOOL,"F MZT CENTRO",778988101292,778988101292,"SPIN TMNT HSH FIGURA 6 CON SONIDO",288.97,1,361.21,205,201
2016-12-01,SPINMASTER,LIVERPOOL,"F MZT CENTRO",778988125182,778988125182,"SPIN PAW PATROL VEHICULO DE LUZ Y SONIDO",908.96,1,406.75,205,201
2016-12-01,SPINMASTER,LIVERPOOL,"F MZT CENTRO",778988219379,778988219379,"SPIN PAW PATROL PELUCHE SIN SONIDO 10P",309.66,1,447.41,205,201
2016-12-01,SPINMASTER,LIVERPOOL,"F MZT CENTRO",778988204856,778988204856,"SPIN ZOOMER ZUPPIES",688.97,1,861.21,205,201
2016-12-01,SPINMASTER,LIVERPOOL,"F MZT CENTRO",778988608166,778988608166,"SM EGG Hatchimals Draggles PÃƒÂºrpura",1737.19,1,1238.85,205,201
2016-12-01,SPINMASTER,LIVERPOOL,"F MZT CENTRO",778988190678,778988190678,"SM PAW INX VEHÃƒ?CULOS BÃƒ?SICOS",233.79,1,292.24,205,201
2016-12-01,SPINMASTER,LIVERPOOL,"F MZT CENTRO",778988652398,778988652398,"SM MBP PLH BELLOWING BEAR",2844.66,1,378.75,205,201
2016-12-01,SPINMASTER,LIVERPOOL,"F MZT CENTRO",778988122723,778988122723,"SM PAW INX COCHE RUBBLE",676.95,1,300.86,205,201
2016-12-01,SPINMASTER,LIVERPOOL,"F LEON GRAN PLAZA",778988090398,778988090398,"SPIN ZOOMER 2.0",1581.2,1,1570.53,255,100
2016-12-01,SPINMASTER,LIVERPOOL,"F LEON GRAN PLAZA",778988133231,778988133231,"SPIN PAW PATROL AVION",688.97,1,784.97,255,100
2016-12-01,SPINMASTER,LIVERPOOL,"L MORELIA",778988064009,778988064009,"SPIN PAW PATROL VEHICULOS BASICOS",1540,1,343.97,468,392
2016-12-01,SPINMASTER,LIVERPOOL,"L MORELIA",778988133040,778988133040,"SPIN PAW PATROL SET CACHORROS METALICOS",2301.79,1,1068.1,468,392
2016-12-01,SPINMASTER,LIVERPOOL,"L MORELIA",778988128008,778988128008,"SPIN KINETIC SAND GEMAS PRECIOSAS",220,1,309.48,468,392
2016-12-01,SPINMASTER,LIVERPOOL,"L MORELIA",778988213957,778988213957,"SPIN PAW PATROL PELUCHE DE LUJO",419.61,1,559.48,468,392
2016-12-01,SPINMASTER,LIVERPOOL,"L MORELIA",778988129494,778988129494,"SPIN PAW PATROL CACHORROS HEROES",123.45,1,171.55,468,392
2016-12-01,SPINMASTER,LIVERPOOL,"L MORELIA",778988210604,778988210604,"SPIN KINETIC FOAM INDIVIDUAL",102.76,1,128.45,468,392
2016-12-01,SPINMASTER,LIVERPOOL,"L MORELIA",778988210642,778988210642,"SPIN KINETIC FOAM TRIO",508.96,1,343.97,468,392
2016-12-01,SPINMASTER,LIVERPOOL,"L MORELIA",778988230152,778988230152,"SPIN PPG MUÃƒâ€˜ECA DE ACCION DE 2",128.45,3,385.35,468,392
2016-12-01,SPINMASTER,LIVERPOOL,"L MORELIA",778988608166,778988608166,"SM EGG Hatchimals Draggles PÃƒÂºrpura",1737.19,1,1835.34,468,392
2016-12-01,SPINMASTER,LIVERPOOL,"L MORELIA",778988624227,778988624227,"SM PAW PYS ADVENTRBAY 2VEH SET (LIVERPOO",477.8,1,637.07,468,392
2016-12-01,SPINMASTER,LIVERPOOL,"F AGUASCALIENTES",778988034057,778988034057,"SPIN SEW COOL MAQUINA DE COSER MAGICA",746.23,1,843.97,220,262
2016-12-01,SPINMASTER,LIVERPOOL,"F AGUASCALIENTES",778988101292,778988101292,"SPIN TMNT HSH FIGURA 6 CON SONIDO",288.97,1,243.81,220,262
2016-12-01,SPINMASTER,LIVERPOOL,"F AGUASCALIENTES",778988113936,778988113936,"SPIN PP CAMION PAW PATROLLER",2867.58,1,1267.95,220,262
2016-12-01,SPINMASTER,LIVERPOOL,"F AGUASCALIENTES",778988215548,778988215548,"SPIN BUNCHEMS SET DE VIAJE",275.17,1,232.17,220,262
2016-12-01,SPINMASTER,LIVERPOOL,"F AGUASCALIENTES",778988096802,778988096802,"SM KNS KINETIC SAND TRIO",297.91,1,278.72,220,262
2016-12-01,SPINMASTER,LIVERPOOL,"F CD. OBREGON",778988969137,778988969137,"SPIN HEDBANZ NIÃƒâ€˜OS",192.41,1,175.67,170,245
2016-12-01,SPINMASTER,LIVERPOOL,"F CD. OBREGON",778988064009,778988064009,"SPIN PAW PATROL VEHICULOS BASICOS",1540,1,300.86,170,245
2016-12-01,SPINMASTER,LIVERPOOL,"F CD. OBREGON",778988070017,778988070017,"SPIN PAW PATROL VEHICULO LUJO CON SONIDO",454.48,1,602.59,170,245
2016-12-01,SPINMASTER,LIVERPOOL,"F CD. OBREGON",778988651407,778988651407,"SM MBP PLH 2 SIDED MASHA PLUSH",337.24,1,287.29,170,245
2016-12-01,SPINMASTER,LIVERPOOL,"F CD. OBREGON",778988652398,778988652398,"SM MBP PLH BELLOWING BEAR",2844.66,1,381.29,170,245
2016-12-01,SPINMASTER,LIVERPOOL,"F CD. OBREGON",778988130575,778988130575,"SM PAW FGR ACTION PUP GIFT SET",652.13,1,861.21,170,245
2016-12-01,SPINMASTER,LIVERPOOL,"L PASEO MORELIA",778988059364,778988059364,"SPIN TMNT MASCARA DE TORTUGAS",157.93,1,206.03,283,140
2016-12-01,SPINMASTER,LIVERPOOL,"L PASEO MORELIA",778988064429,778988064429,"SPIN PAW PATROL CACHORROS TRANSFORMABLES",233.1,-3,-473.79,283,140
2016-12-01,SPINMASTER,LIVERPOOL,"L PASEO MORELIA",778988129494,778988129494,"SPIN PAW PATROL CACHORROS HEROES",123.45,-2,-274.48,283,140
2016-12-01,SPINMASTER,LIVERPOOL,"L PUERTO VALLARTA",778988018934,778988018934,"SPIN DRAGONES FIG DE ACCION 8",220,1,318.1,201,341
2016-12-01,SPINMASTER,LIVERPOOL,"L PUERTO VALLARTA",778988064429,778988064429,"SPIN PAW PATROL CACHORROS TRANSFORMABLES",233.1,1,197.41,201,341
2016-12-01,SPINMASTER,LIVERPOOL,"L PUERTO VALLARTA",778988140642,778988140642,"SPIN PAW PATROL TABLET DE RYDER",226.9,1,318.1,201,341
2016-12-01,SPINMASTER,LIVERPOOL,"L PUERTO VALLARTA",778988086391,778988086391,"SPIN AH AXIS 300",647.59,1,546.4,201,341
2016-12-01,SPINMASTER,LIVERPOOL,"L PUERTO VALLARTA",778988210642,778988210642,"SPIN KINETIC FOAM TRIO",508.96,1,343.97,201,341
2016-12-01,SPINMASTER,LIVERPOOL,"L PUERTO VALLARTA",778988130575,778988130575,"SM PAW FGR ACTION PUP GIFT SET",652.13,1,861.21,201,341
2016-12-01,SPINMASTER,LIVERPOOL,"L PUERTO VALLARTA",778988122723,778988122723,"SM PAW INX COCHE RUBBLE",676.95,1,300.86,201,341
2016-12-01,SPINMASTER,LIVERPOOL,"L ZAPOPAN",778988034057,778988034057,"SPIN SEW COOL MAQUINA DE COSER MAGICA",746.23,1,843.97,211,672
2016-12-01,SPINMASTER,LIVERPOOL,"L ZAPOPAN",778988064009,778988064009,"SPIN PAW PATROL VEHICULOS BASICOS",1540,2,578.39,211,672
2016-12-01,SPINMASTER,LIVERPOOL,"L ZAPOPAN",778988090398,778988090398,"SPIN ZOOMER 2.0",1581.2,1,1570.53,211,672
2016-12-01,SPINMASTER,LIVERPOOL,"L ZAPOPAN",778988121733,778988121733,"SPIN BUNCHEMS MEGA SET",399.31,1,516.38,211,672
2016-12-01,SPINMASTER,LIVERPOOL,"L ZAPOPAN",778988617601,778988617601,"SM PAW VEHÃƒ?CULO BÃƒ?SICO TEMÃƒ?TICO",292.37,1,343.97,211,672
2016-12-01,SPINMASTER,LIVERPOOL,"L ZAPOPAN",778988654514,778988654514,"SM MBP PELUCHE 8 ANIMAL",742.08,1,231.9,211,672
2016-12-01,SPINMASTER,LIVERPOOL,"L SALTILLO",778988213957,778988213957,"SPIN PAW PATROL PELUCHE DE LUJO",419.61,1,377.65,133,310
2016-12-01,SPINMASTER,LIVERPOOL,"L SALTILLO",778988140642,778988140642,"SPIN PAW PATROL TABLET DE RYDER",226.9,1,318.1,133,310
2016-12-01,SPINMASTER,LIVERPOOL,"L SALTILLO",778988109090,778988109090,"SPIN TMNT ARMAS DE BATALLA CON SONIDO",1342.24,1,447.41,133,310
2016-12-01,SPINMASTER,LIVERPOOL,"L SALTILLO",778988207345,778988207345,"SPIN IONIX PAW PATROL CAJITA RUBBLE",192.41,1,240.52,133,310
2016-12-01,SPINMASTER,LIVERPOOL,"L SALTILLO",778988654521,778988654521,"SM MBP FGR MASHA THE BEAR FIG",444.85,3,333.63,133,310
2016-12-01,SPINMASTER,LIVERPOOL,"L SALTILLO",778988652435,778988652435,"SM MBP PYS SFTBIGBEARHOUSE CRYCSE",508.96,1,318.1,133,310
2016-12-01,SPINMASTER,LIVERPOOL,"L TLAQUEPAQUE",778988133040,778988133040,"SPIN PAW PATROL SET CACHORROS METALICOS",2301.79,1,1068.1,215,652
2016-12-01,SPINMASTER,LIVERPOOL,"L TLAQUEPAQUE",778988210642,778988210642,"SPIN KINETIC FOAM TRIO",508.96,1,343.97,215,652
2016-12-01,SPINMASTER,LIVERPOOL,"L TLAQUEPAQUE",778988096802,778988096802,"SM KNS KINETIC SAND TRIO",297.91,1,278.73,215,652
2016-12-01,SPINMASTER,LIVERPOOL,"L TLAQUEPAQUE",778988231135,778988231135,"SM PAW CUARTEL DE LA SELVA",1292.46,1,1163.21,215,652
2016-12-01,SPINMASTER,LIVERPOOL,"L TLAQUEPAQUE",778988190678,778988190678,"SM PAW INX VEHÃƒ?CULOS BÃƒ?SICOS",233.79,1,292.24,215,652
2016-12-01,SPINMASTER,LIVERPOOL,"L LEON",778988019016,778988019016,"SPIN DRAGONES MINI DRAGONES Y VIKINGOS",304.75,1,119.83,297,263
2016-12-01,SPINMASTER,LIVERPOOL,"L LEON",778988066379,778988066379,"SPIN PAW PATROL PILOTOS DE RESCATE",444.85,2,274.14,297,263
2016-12-01,SPINMASTER,LIVERPOOL,"L LEON",778988125182,778988125182,"SPIN PAW PATROL VEHICULO DE LUZ Y SONIDO",908.96,1,602.59,297,263
2016-12-01,SPINMASTER,LIVERPOOL,"L LEON",778988651315,778988651315,"SPIN MB MUÃƒâ€˜ECA DE 5",167.8,1,133.25,297,263
2016-12-01,SPINMASTER,LIVERPOOL,"L PUEBLA",778988123119,778988123119,"SPIN TMNT FIGURA TEMP BASICA 5P",157.93,1,206.03,481,675
2016-12-01,SPINMASTER,LIVERPOOL,"L PUEBLA",778988064429,778988064429,"SPIN PAW PATROL CACHORROS TRANSFORMABLES",233.1,1,197.41,481,675
2016-12-01,SPINMASTER,LIVERPOOL,"L PUEBLA",778988064009,778988064009,"SPIN PAW PATROL VEHICULOS BASICOS",1540,1,343.97,481,675
